"REF_DATE","GEO","DGUID","Correctional services","Visible minority group","Sex","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Arab","Males","Number","223","units","0","v1331435267","1.1.9.2","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Arab","Females","Number","223","units","0","v1331435268","1.1.9.3","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Arab","Sex unknown","Number","223","units","0","v1331435269","1.1.9.4","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","East or Southeast Asian","Total, sex","Number","223","units","0","v1331435246","1.1.4.1","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","East or Southeast Asian","Males","Number","223","units","0","v1331435247","1.1.4.2","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","East or Southeast Asian","Females","Number","223","units","0","v1331435248","1.1.4.3","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","East or Southeast Asian","Sex unknown","Number","223","units","0","v1331435249","1.1.4.4","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Latin American","Total, sex","Number","223","units","0","v1331435250","1.1.5.1","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Latin American","Males","Number","223","units","0","v1331435251","1.1.5.2","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Latin American","Females","Number","223","units","0","v1331435252","1.1.5.3","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Latin American","Sex unknown","Number","223","units","0","v1331435253","1.1.5.4","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Other visible minority group","Total, sex","Number","223","units","0","v1331435254","1.1.6.1","110","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Other visible minority group","Males","Number","223","units","0","v1331435255","1.1.6.2","100","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Other visible minority group","Females","Number","223","units","0","v1331435256","1.1.6.3","8","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Other visible minority group","Sex unknown","Number","223","units","0","v1331435257","1.1.6.4","2","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Not a visible minority ","Total, sex","Number","223","units","0","v1331435258","1.1.7.1","4419","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Not a visible minority ","Males","Number","223","units","0","v1331435259","1.1.7.2","3722","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Not a visible minority ","Females","Number","223","units","0","v1331435260","1.1.7.3","670","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Not a visible minority ","Sex unknown","Number","223","units","0","v1331435261","1.1.7.4","27","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Unknown, visible minority group","Total, sex","Number","223","units","0","v1331435262","1.1.8.1","498","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Unknown, visible minority group","Males","Number","223","units","0","v1331435263","1.1.8.2","349","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Unknown, visible minority group","Females","Number","223","units","0","v1331435264","1.1.8.3","130","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total correctional services admissions","Unknown, visible minority group","Sex unknown","Number","223","units","0","v1331435265","1.1.8.4","19","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Total, visible minority group","Total, sex","Number","223","units","0","v1331435270","1.2.1.1","3213","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Total, visible minority group","Males","Number","223","units","0","v1331435271","1.2.1.2","2748","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Total, visible minority group","Females","Number","223","units","0","v1331435272","1.2.1.3","464","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Total, visible minority group","Sex unknown","Number","223","units","0","v1331435273","1.2.1.4","1","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Black","Total, sex","Number","223","units","0","v1331435274","1.2.2.1","351","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Black","Males","Number","223","units","0","v1331435275","1.2.2.2","328","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Black","Females","Number","223","units","0","v1331435276","1.2.2.3","23","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Black","Sex unknown","Number","223","units","0","v1331435277","1.2.2.4","0","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","South Asian","Total, sex","Number","223","units","0","v1331435278","1.2.3.1","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","South Asian","Males","Number","223","units","0","v1331435279","1.2.3.2","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","South Asian","Females","Number","223","units","0","v1331435280","1.2.3.3","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","South Asian","Sex unknown","Number","223","units","0","v1331435281","1.2.3.4","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Arab","Total, sex","Number","223","units","0","v1331435302","1.2.9.1","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Arab","Males","Number","223","units","0","v1331435303","1.2.9.2","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Arab","Females","Number","223","units","0","v1331435304","1.2.9.3","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Arab","Sex unknown","Number","223","units","0","v1331435305","1.2.9.4","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","East or Southeast Asian","Total, sex","Number","223","units","0","v1331435282","1.2.4.1","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","East or Southeast Asian","Males","Number","223","units","0","v1331435283","1.2.4.2","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","East or Southeast Asian","Females","Number","223","units","0","v1331435284","1.2.4.3","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","East or Southeast Asian","Sex unknown","Number","223","units","0","v1331435285","1.2.4.4","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Latin American","Total, sex","Number","223","units","0","v1331435286","1.2.5.1","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Latin American","Males","Number","223","units","0","v1331435287","1.2.5.2","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Latin American","Females","Number","223","units","0","v1331435288","1.2.5.3","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Latin American","Sex unknown","Number","223","units","0","v1331435289","1.2.5.4","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Other visible minority group","Total, sex","Number","223","units","0","v1331435290","1.2.6.1","64","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Other visible minority group","Males","Number","223","units","0","v1331435291","1.2.6.2","61","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Other visible minority group","Females","Number","223","units","0","v1331435292","1.2.6.3","3","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Other visible minority group","Sex unknown","Number","223","units","0","v1331435293","1.2.6.4","0","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Not a visible minority ","Total, sex","Number","223","units","0","v1331435294","1.2.7.1","2646","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Not a visible minority ","Males","Number","223","units","0","v1331435295","1.2.7.2","2258","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Not a visible minority ","Females","Number","223","units","0","v1331435296","1.2.7.3","387","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Not a visible minority ","Sex unknown","Number","223","units","0","v1331435297","1.2.7.4","1","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Unknown, visible minority group","Total, sex","Number","223","units","0","v1331435298","1.2.8.1","152","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Unknown, visible minority group","Males","Number","223","units","0","v1331435299","1.2.8.2","101","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Unknown, visible minority group","Females","Number","223","units","0","v1331435300","1.2.8.3","51","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total custodial admissions","Unknown, visible minority group","Sex unknown","Number","223","units","0","v1331435301","1.2.8.4","0","","","","0"
